pu_code,fin_year,pu_price,start_date,end_date
M20001,2001/02,2479.01,2001-01-07,2002-06-30
M20001,2002/03,2617.72,2002-01-07,2003-06-30
M20001,2003/04,2728.55,2003-01-07,2004-06-30
M20001,2004/05,2854.88,2004-01-07,2005-06-30
M20001,2005/06,2949.09,2005-01-07,2006-06-30
M20001,2006/07,3151.01,2006-01-07,2007-06-30
M20001,2007/08,3740.38,2007-01-07,2008-06-30
M20001,2008/09,3985.32,2008-01-07,2009-06-30
M20001,2009/10,4315.48,2009-01-07,2010-06-30
M20001,2010/11,4410.38,2010-01-07,2011-06-30
M20001,2011/12,4567.49,2011-01-07,2012-06-30
M20001,2012/13,4614.36,2012-01-07,2013-06-30
M20001,2013/14,4655.43,2013-01-07,2014-06-30
M20001,2014/15,4681.97,2014-01-07,2015-06-30
M20001,2015/16,4751.58,2015-01-07,2016-06-30
M20001,2016/17,4824.67,2016-01-07,2017-06-30
M20002,2001/02,199.89,2001-01-07,2002-06-30
M20002,2002/03,211.08,2002-01-07,2003-06-30
M20002,2003/04,220.01,2003-01-07,2004-06-30
M20002,2004/05,225.81,2004-01-07,2005-06-30
M20002,2005/06,231.09,2005-01-07,2006-06-30
M20002,2006/07,215.8,2006-01-07,2007-06-30
M20002,2007/08,370.23,2007-01-07,2008-06-30
M20002,2008/09,372.23,2008-01-07,2009-06-30
M20002,2009/10,488.95,2009-01-07,2010-06-30
M20002,2010/11,518.55,2010-01-07,2011-06-30
M20002,2011/12,517.94,2011-01-07,2012-06-30
M20002,2012/13,495.7,2012-01-07,2013-06-30
M20002,2013/14,500.12,2013-01-07,2014-06-30
M20002,2014/15,507.05,2014-01-07,2015-06-30
M20002,2015/16,518.87,2015-01-07,2016-06-30
M20002,2016/17,487.38,2016-01-07,2017-06-30
M20003,2001/02,118.21,2001-01-07,2002-06-30
M20003,2002/03,124.83,2002-01-07,2003-06-30
M20003,2003/04,130.11,2003-01-07,2004-06-30
M20003,2004/05,133.54,2004-01-07,2005-06-30
M20003,2005/06,136.67,2005-01-07,2006-06-30
M20003,2006/07,127.62,2006-01-07,2007-06-30
M20003,2007/08,243.41,2007-01-07,2008-06-30
M20003,2008/09,244.72,2008-01-07,2009-06-30
M20003,2009/10,357.05,2009-01-07,2010-06-30
M20003,2010/11,326.89,2010-01-07,2011-06-30
M20003,2011/12,324.72,2011-01-07,2012-06-30
M20003,2012/13,310.78,2012-01-07,2013-06-30
M20003,2013/14,313.54,2013-01-07,2014-06-30
M20003,2014/15,317.89,2014-01-07,2015-06-30
M20003,2015/16,291.26,2015-01-07,2016-06-30
M20003,2016/17,287.2,2016-01-07,2017-06-30
M20004,2001/02,156.91,2001-01-07,2002-06-30
M20004,2002/03,165.69,2002-01-07,2003-06-30
M20004,2003/04,172.7,2003-01-07,2004-06-30
M20004,2004/05,177.25,2004-01-07,2005-06-30
M20004,2005/06,181.4,2005-01-07,2006-06-30
M20004,2006/07,225.76,2006-01-07,2007-06-30
M20004,2007/08,356.27,2007-01-07,2008-06-30
M20004,2008/09,358.19,2008-01-07,2009-06-30
M20004,2009/10,342.52,2009-01-07,2010-06-30
M20004,2010/11,401.93,2010-01-07,2011-06-30
M20004,2011/12,428.14,2011-01-07,2012-06-30
M20004,2012/13,409.76,2012-01-07,2013-06-30
M20004,2013/14,413.41,2013-01-07,2014-06-30
M20004,2014/15,419.13,2014-01-07,2015-06-30
M20004,2015/16,505.19,2015-01-07,2016-06-30
M20004,2016/17,436.57,2016-01-07,2017-06-30
M20005,2001/02,118.21,2001-01-07,2002-06-30
M20005,2002/03,124.83,2002-01-07,2003-06-30
M20005,2003/04,130.11,2003-01-07,2004-06-30
M20005,2004/05,133.54,2004-01-07,2005-06-30
M20005,2005/06,136.67,2005-01-07,2006-06-30
M20005,2006/07,183.31,2006-01-07,2007-06-30
M20005,2007/08,257.78,2007-01-07,2008-06-30
M20005,2008/09,259.17,2008-01-07,2009-06-30
M20005,2009/10,270.6,2009-01-07,2010-06-30
M20005,2010/11,270.89,2010-01-07,2011-06-30
M20005,2011/12,278.41,2011-01-07,2012-06-30
M20005,2012/13,266.46,2012-01-07,2013-06-30
M20005,2013/14,268.83,2013-01-07,2014-06-30
M20005,2014/15,272.56,2014-01-07,2015-06-30
M20005,2015/16,313.74,2015-01-07,2016-06-30
M20005,2016/17,289.73,2016-01-07,2017-06-30
M20006,2001/02,148.31,2001-01-07,2002-06-30
M20006,2002/03,156.61,2002-01-07,2003-06-30
M20006,2003/04,163.24,2003-01-07,2004-06-30
M20006,2004/05,167.54,2004-01-07,2005-06-30
M20006,2005/06,171.46,2005-01-07,2006-06-30
M20006,2006/07,147.48,2006-01-07,2007-06-30
M20006,2007/08,176.24,2007-01-07,2008-06-30
M20006,2008/09,177.19,2008-01-07,2009-06-30
M20006,2009/10,256.81,2009-01-07,2010-06-30
M20006,2010/11,251.8,2010-01-07,2011-06-30
M20006,2011/12,298.75,2011-01-07,2012-06-30
M20006,2012/13,285.93,2012-01-07,2013-06-30
M20006,2013/14,288.47,2013-01-07,2014-06-30
M20006,2014/15,292.47,2014-01-07,2015-06-30
M20006,2015/16,304.97,2015-01-07,2016-06-30
M20006,2016/17,256.1,2016-01-07,2017-06-30
M20007,2001/02,82.73,2001-01-07,2002-06-30
M20007,2002/03,87.36,2002-01-07,2003-06-30
M20007,2003/04,91.06,2003-01-07,2004-06-30
M20007,2004/05,93.46,2004-01-07,2005-06-30
M20007,2005/06,95.65,2005-01-07,2006-06-30
M20007,2006/07,82.41,2006-01-07,2007-06-30
M20007,2007/08,80.69,2007-01-07,2008-06-30
M20007,2008/09,81.12,2008-01-07,2009-06-30
M20007,2009/10,99.24,2009-01-07,2010-06-30
M20007,2010/11,92.45,2010-01-07,2011-06-30
M20007,2011/12,109.69,2011-01-07,2012-06-30
M20007,2012/13,104.98,2012-01-07,2013-06-30
M20007,2013/14,105.91,2013-01-07,2014-06-30
M20007,2014/15,107.38,2014-01-07,2015-06-30
M20007,2015/16,93.99,2015-01-07,2016-06-30
M20007,2016/17,81.27,2016-01-07,2017-06-30
M20008,2001/02,204.19,2001-01-07,2002-06-30
M20008,2002/03,215.62,2002-01-07,2003-06-30
M20008,2003/04,224.75,2003-01-07,2004-06-30
M20008,2004/05,230.67,2004-01-07,2005-06-30
M20008,2005/06,236.07,2005-01-07,2006-06-30
M20008,2006/07,369.18,2006-01-07,2007-06-30
M20008,2007/08,830,2007-01-07,2008-06-30
M20008,2008/09,675.31,2008-01-07,2009-06-30
M20008,2009/10,450.36,2009-01-07,2010-06-30
M20008,2010/11,541.57,2010-01-07,2011-06-30
M20008,2011/12,582.75,2011-01-07,2012-06-30
M20008,2012/13,557.74,2012-01-07,2013-06-30
M20008,2013/14,562.7,2013-01-07,2014-06-30
M20008,2014/15,570.5,2014-01-07,2015-06-30
M20008,2015/16,582.15,2015-01-07,2016-06-30
M20008,2016/17,561.98,2016-01-07,2017-06-30
M20009,2001/02,160.2,2001-01-07,2002-06-30
M20009,2002/03,169.17,2002-01-07,2003-06-30
M20009,2003/04,176.33,2003-01-07,2004-06-30
M20009,2004/05,180.98,2004-01-07,2005-06-30
M20009,2005/06,185.21,2005-01-07,2006-06-30
M20009,2006/07,261.53,2006-01-07,2007-06-30
M20009,2007/08,480.01,2007-01-07,2008-06-30
M20009,2008/09,415.56,2008-01-07,2009-06-30
M20009,2009/10,293.03,2009-01-07,2010-06-30
M20009,2010/11,357.63,2010-01-07,2011-06-30
M20009,2011/12,350.79,2011-01-07,2012-06-30
M20009,2012/13,335.73,2012-01-07,2013-06-30
M20009,2013/14,338.72,2013-01-07,2014-06-30
M20009,2014/15,343.41,2014-01-07,2015-06-30
M20009,2015/16,347.16,2015-01-07,2016-06-30
M20009,2016/17,316.62,2016-01-07,2017-06-30
M20010,2001/02,0,2001-01-07,2002-06-30
M20010,2002/03,0,2002-01-07,2003-06-30
M20010,2003/04,3127.01,2003-01-07,2004-06-30
M20010,2004/05,0,2004-01-07,2005-06-30
M20010,2005/06,0,2005-01-07,2006-06-30
M20010,2006/07,3067.11,2006-01-07,2007-06-30
M20010,2007/08,3200.87,2007-01-07,2008-06-30
M20010,2008/09,3218.15,2008-01-07,2009-06-30
M20010,2009/10,3278.83,2009-01-07,2010-06-30
M20010,2010/11,3214.88,2010-01-07,2011-06-30
M20010,2011/12,2833.03,2011-01-07,2012-06-30
M20010,2012/13,2711.4,2012-01-07,2013-06-30
M20010,2013/14,2735.54,2013-01-07,2014-06-30
M20010,2014/15,2773.44,2014-01-07,2015-06-30
M20010,2015/16,2891.96,2015-01-07,2016-06-30
M20010,2016/17,2921.69,2016-01-07,2017-06-30
M20015,2001/02,0,2001-01-07,2002-06-30
M20015,2002/03,0,2002-01-07,2003-06-30
M20015,2003/04,3127.01,2003-01-07,2004-06-30
M20015,2004/05,0,2004-01-07,2005-06-30
M20015,2005/06,0,2005-01-07,2006-06-30
M20015,2006/07,3067.11,2006-01-07,2007-06-30
M20015,2007/08,3200.87,2007-01-07,2008-06-30
M20015,2008/09,3218.15,2008-01-07,2009-06-30
M20015,2009/10,3278.83,2009-01-07,2010-06-30
M20015,2010/11,3214.88,2010-01-07,2011-06-30
M20015,2011/12,2833.06,2011-01-07,2012-06-30
M20015,2012/13,2711.43,2012-01-07,2013-06-30
M20015,2013/14,2735.57,2013-01-07,2014-06-30
M20015,2014/15,2773.47,2014-01-07,2015-06-30
M20015,2015/16,2891.99,2015-01-07,2016-06-30
M20015,2016/17,2921.72,2016-01-07,2017-06-30
M25001,2001/02,2479.01,2001-01-07,2002-06-30
M25001,2002/03,2617.72,2002-01-07,2003-06-30
M25001,2003/04,2728.55,2003-01-07,2004-06-30
M25001,2004/05,2854.88,2004-01-07,2005-06-30
M25001,2005/06,2949.09,2005-01-07,2006-06-30
M25001,2006/07,3151.01,2006-01-07,2007-06-30
M25001,2007/08,3740.38,2007-01-07,2008-06-30
M25001,2008/09,3985.32,2008-01-07,2009-06-30
M25001,2009/10,4315.48,2009-01-07,2010-06-30
M25001,2010/11,4410.38,2010-01-07,2011-06-30
M25001,2011/12,4567.49,2011-01-07,2012-06-30
M25001,2012/13,4614.36,2012-01-07,2013-06-30
M25001,2013/14,4655.43,2013-01-07,2014-06-30
M25001,2014/15,4681.97,2014-01-07,2015-06-30
M25001,2015/16,4751.58,2015-01-07,2016-06-30
M25001,2016/17,4824.67,2016-01-07,2017-06-30
M25002,2001/02,231.06,2001-01-07,2002-06-30
M25002,2002/03,243.99,2002-01-07,2003-06-30
M25002,2003/04,254.32,2003-01-07,2004-06-30
M25002,2004/05,261.02,2004-01-07,2005-06-30
M25002,2005/06,267.13,2005-01-07,2006-06-30
M25002,2006/07,249.44,2006-01-07,2007-06-30
M25002,2007/08,260.32,2007-01-07,2008-06-30
M25002,2008/09,261.72,2008-01-07,2009-06-30
M25002,2009/10,266.66,2009-01-07,2010-06-30
M25002,2010/11,558.06,2010-01-07,2011-06-30
M25002,2011/12,617.44,2011-01-07,2012-06-30
M25002,2012/13,590.93,2012-01-07,2013-06-30
M25002,2013/14,596.19,2013-01-07,2014-06-30
M25002,2014/15,604.45,2014-01-07,2015-06-30
M25002,2015/16,504.22,2015-01-07,2016-06-30
M25002,2016/17,464.36,2016-01-07,2017-06-30
M25003,2001/02,96.71,2001-01-07,2002-06-30
M25003,2002/03,102.13,2002-01-07,2003-06-30
M25003,2003/04,106.45,2003-01-07,2004-06-30
M25003,2004/05,109.26,2004-01-07,2005-06-30
M25003,2005/06,111.81,2005-01-07,2006-06-30
M25003,2006/07,104.42,2006-01-07,2007-06-30
M25003,2007/08,108.97,2007-01-07,2008-06-30
M25003,2008/09,234.53,2008-01-07,2009-06-30
M25003,2009/10,238.96,2009-01-07,2010-06-30
M25003,2010/11,308.33,2010-01-07,2011-06-30
M25003,2011/12,295.3,2011-01-07,2012-06-30
M25003,2012/13,282.62,2012-01-07,2013-06-30
M25003,2013/14,285.13,2013-01-07,2014-06-30
M25003,2014/15,289.08,2014-01-07,2015-06-30
M25003,2015/16,316.17,2015-01-07,2016-06-30
M25003,2016/17,292.26,2016-01-07,2017-06-30
M25004,2001/02,765.16,2001-01-07,2002-06-30
M25004,2002/03,807.97,2002-01-07,2003-06-30
M25004,2003/04,842.18,2003-01-07,2004-06-30
M25004,2004/05,864.37,2004-01-07,2005-06-30
M25004,2005/06,884.6,2005-01-07,2006-06-30
M25004,2006/07,2189.15,2006-01-07,2007-06-30
M25004,2007/08,2292.17,2007-01-07,2008-06-30
M25004,2008/09,1073.79,2008-01-07,2009-06-30
M25004,2009/10,2028.13,2009-01-07,2010-06-30
M25004,2010/11,1802.68,2010-01-07,2011-06-30
M25004,2011/12,1782.34,2011-01-07,2012-06-30
M25004,2012/13,1705.98,2012-01-07,2013-06-30
M25004,2013/14,1721.16,2013-01-07,2014-06-30
M25004,2014/15,1745.01,2014-01-07,2015-06-30
M25004,2015/16,1819.58,2015-01-07,2016-06-30
M25004,2016/17,2211.37,2016-01-07,2017-06-30
M25005,2001/02,581.63,2001-01-07,2002-06-30
M25005,2002/03,614.17,2002-01-07,2003-06-30
M25005,2003/04,640.18,2003-01-07,2004-06-30
M25005,2004/05,657.05,2004-01-07,2005-06-30
M25005,2005/06,672.42,2005-01-07,2006-06-30
M25005,2006/07,817.63,2006-01-07,2007-06-30
M25005,2007/08,861.65,2007-01-07,2008-06-30
M25005,2008/09,866.3,2008-01-07,2009-06-30
M25005,2009/10,1037.84,2009-01-07,2010-06-30
M25005,2010/11,988.02,2010-01-07,2011-06-30
M25005,2011/12,976.87,2011-01-07,2012-06-30
M25005,2012/13,935.02,2012-01-07,2013-06-30
M25005,2013/14,943.34,2013-01-07,2014-06-30
M25005,2014/15,956.41,2014-01-07,2015-06-30
M25005,2015/16,1189.84,2015-01-07,2016-06-30
M25005,2016/17,1217.09,2016-01-07,2017-06-30
M25006,2001/02,383.28,2001-01-07,2002-06-30
M25006,2002/03,404.73,2002-01-07,2003-06-30
M25006,2003/04,421.86,2003-01-07,2004-06-30
M25006,2004/05,432.98,2004-01-07,2005-06-30
M25006,2005/06,443.11,2005-01-07,2006-06-30
M25006,2006/07,731.69,2006-01-07,2007-06-30
M25006,2007/08,699.25,2007-01-07,2008-06-30
M25006,2008/09,703.03,2008-01-07,2009-06-30
M25006,2009/10,814.48,2009-01-07,2010-06-30
M25006,2010/11,883.31,2010-01-07,2011-06-30
M25006,2011/12,873.34,2011-01-07,2012-06-30
M25006,2012/13,835.92,2012-01-07,2013-06-30
M25006,2013/14,843.36,2013-01-07,2014-06-30
M25006,2014/15,855.05,2014-01-07,2015-06-30
M25006,2015/16,1057.44,2015-01-07,2016-06-30
M25006,2016/17,1013.19,2016-01-07,2017-06-30
M25007,2001/02,513.57,2001-01-07,2002-06-30
M25007,2002/03,542.31,2002-01-07,2003-06-30
M25007,2003/04,565.27,2003-01-07,2004-06-30
M25007,2004/05,580.17,2004-01-07,2005-06-30
M25007,2005/06,593.74,2005-01-07,2006-06-30
M25007,2006/07,551.66,2006-01-07,2007-06-30
M25007,2007/08,575.72,2007-01-07,2008-06-30
M25007,2008/09,578.83,2008-01-07,2009-06-30
M25007,2009/10,589.74,2009-01-07,2010-06-30
M25007,2010/11,884.1,2010-01-07,2011-06-30
M25007,2011/12,830.49,2011-01-07,2012-06-30
M25007,2012/13,794.83,2012-01-07,2013-06-30
M25007,2013/14,801.91,2013-01-07,2014-06-30
M25007,2014/15,813.02,2014-01-07,2015-06-30
M25007,2015/16,846.03,2015-01-07,2016-06-30
M25007,2016/17,685.46,2016-01-07,2017-06-30
M25008,2001/02,0,2001-01-07,2002-06-30
M25008,2002/03,0,2002-01-07,2003-06-30
M25008,2003/04,0,2003-01-07,2004-06-30
M25008,2004/05,0,2004-01-07,2005-06-30
M25008,2005/06,0,2005-01-07,2006-06-30
M25008,2006/07,0,2006-01-07,2007-06-30
M25008,2007/08,0,2007-01-07,2008-06-30
M25008,2008/09,0,2008-01-07,2009-06-30
M25008,2009/10,2559.97,2009-01-07,2010-06-30
M25008,2010/11,3267.5,2010-01-07,2011-06-30
M25008,2011/12,3351.77,2011-01-07,2012-06-30
M25008,2012/13,3207.87,2012-01-07,2013-06-30
M25008,2013/14,3236.42,2013-01-07,2014-06-30
M25008,2014/15,3281.26,2014-01-07,2015-06-30
M25008,2015/16,3421.49,2015-01-07,2016-06-30
M25008,2016/17,3465.16,2016-01-07,2017-06-30
M30001,2001/02,2479.01,2001-01-07,2002-06-30
M30001,2002/03,2617.72,2002-01-07,2003-06-30
M30001,2003/04,2728.55,2003-01-07,2004-06-30
M30001,2004/05,2854.88,2004-01-07,2005-06-30
M30001,2005/06,2949.09,2005-01-07,2006-06-30
M30001,2006/07,3151.01,2006-01-07,2007-06-30
M30001,2007/08,3740.38,2007-01-07,2008-06-30
M30001,2008/09,3985.32,2008-01-07,2009-06-30
M30001,2009/10,4315.48,2009-01-07,2010-06-30
M30001,2010/11,4410.38,2010-01-07,2011-06-30
M30001,2011/12,4567.49,2011-01-07,2012-06-30
M30001,2012/13,4614.36,2012-01-07,2013-06-30
M30001,2013/14,4655.43,2013-01-07,2014-06-30
M30001,2014/15,4681.97,2014-01-07,2015-06-30
M30001,2015/16,4751.58,2015-01-07,2016-06-30
M30001,2016/17,4824.67,2016-01-07,2017-06-30
M30002,2001/02,0,2001-01-07,2002-06-30
M30002,2002/03,0,2002-01-07,2003-06-30
M30002,2003/04,238.21,2003-01-07,2004-06-30
M30002,2004/05,244.49,2004-01-07,2005-06-30
M30002,2005/06,250.21,2005-01-07,2006-06-30
M30002,2006/07,324.66,2006-01-07,2007-06-30
M30002,2007/08,504.92,2007-01-07,2008-06-30
M30002,2008/09,559.82,2008-01-07,2009-06-30
M30002,2009/10,559.94,2009-01-07,2010-06-30
M30002,2010/11,556.82,2010-01-07,2011-06-30
M30002,2011/12,535.91,2011-01-07,2012-06-30
M30002,2012/13,512.9,2012-01-07,2013-06-30
M30002,2013/14,517.46,2013-01-07,2014-06-30
M30002,2014/15,524.63,2014-01-07,2015-06-30
M30002,2015/16,565.19,2015-01-07,2016-06-30
M30002,2016/17,554.45,2016-01-07,2017-06-30
M30003,2001/02,0,2001-01-07,2002-06-30
M30003,2002/03,0,2002-01-07,2003-06-30
M30003,2003/04,182.79,2003-01-07,2004-06-30
M30003,2004/05,187.61,2004-01-07,2005-06-30
M30003,2005/06,192,2005-01-07,2006-06-30
M30003,2006/07,208.17,2006-01-07,2007-06-30
M30003,2007/08,289.58,2007-01-07,2008-06-30
M30003,2008/09,291.14,2008-01-07,2009-06-30
M30003,2009/10,375.48,2009-01-07,2010-06-30
M30003,2010/11,375.59,2010-01-07,2011-06-30
M30003,2011/12,331.14,2011-01-07,2012-06-30
M30003,2012/13,316.92,2012-01-07,2013-06-30
M30003,2013/14,319.74,2013-01-07,2014-06-30
M30003,2014/15,324.17,2014-01-07,2015-06-30
M30003,2015/16,334.25,2015-01-07,2016-06-30
M30003,2016/17,280.54,2016-01-07,2017-06-30
M30004,2001/02,0,2001-01-07,2002-06-30
M30004,2002/03,0,2002-01-07,2003-06-30
M30004,2003/04,888.39,2003-01-07,2004-06-30
M30004,2004/05,911.8,2004-01-07,2005-06-30
M30004,2005/06,933.14,2005-01-07,2006-06-30
M30004,2006/07,807.88,2006-01-07,2007-06-30
M30004,2007/08,1099.63,2007-01-07,2008-06-30
M30004,2008/09,0,2008-01-07,2009-06-30
M30004,2009/10,0,2009-01-07,2010-06-30
M30004,2010/11,649.08,2010-01-07,2011-06-30
M30004,2011/12,0,2011-01-07,2012-06-30
M30004,2012/13,0,2012-01-07,2013-06-30
M30004,2013/14,0,2013-01-07,2014-06-30
M30004,2014/15,0,2014-01-07,2015-06-30
M30004,2015/16,0,2015-01-07,2016-06-30
M30004,2016/17,0,2016-01-07,2017-06-30
M30005,2001/02,641.58,2001-01-07,2002-06-30
M30005,2002/03,677.47,2002-01-07,2003-06-30
M30005,2003/04,706.16,2003-01-07,2004-06-30
M30005,2004/05,724.76,2004-01-07,2005-06-30
M30005,2005/06,741.72,2005-01-07,2006-06-30
M30005,2006/07,692.63,2006-01-07,2007-06-30
M30005,2007/08,722.84,2007-01-07,2008-06-30
M30005,2008/09,726.74,2008-01-07,2009-06-30
M30005,2009/10,740.44,2009-01-07,2010-06-30
M30005,2010/11,726,2010-01-07,2011-06-30
M30005,2011/12,861.37,2011-01-07,2012-06-30
M30005,2012/13,824.39,2012-01-07,2013-06-30
M30005,2013/14,831.72,2013-01-07,2014-06-30
M30005,2014/15,843.25,2014-01-07,2015-06-30
M30005,2015/16,703.43,2015-01-07,2016-06-30
M30005,2016/17,712.41,2016-01-07,2017-06-30
M30006,2001/02,539.49,2001-01-07,2002-06-30
M30006,2002/03,569.68,2002-01-07,2003-06-30
M30006,2003/04,593.8,2003-01-07,2004-06-30
M30006,2004/05,609.45,2004-01-07,2005-06-30
M30006,2005/06,623.71,2005-01-07,2006-06-30
M30006,2006/07,582.43,2006-01-07,2007-06-30
M30006,2007/08,607.83,2007-01-07,2008-06-30
M30006,2008/09,611.11,2008-01-07,2009-06-30
M30006,2009/10,622.64,2009-01-07,2010-06-30
M30006,2010/11,610.49,2010-01-07,2011-06-30
M30006,2011/12,626.24,2011-01-07,2012-06-30
M30006,2012/13,599.35,2012-01-07,2013-06-30
M30006,2013/14,604.68,2013-01-07,2014-06-30
M30006,2014/15,613.06,2014-01-07,2015-06-30
M30006,2015/16,639.26,2015-01-07,2016-06-30
M30006,2016/17,647.42,2016-01-07,2017-06-30
M30007,2001/02,216.01,2001-01-07,2002-06-30
M30007,2002/03,228.1,2002-01-07,2003-06-30
M30007,2003/04,237.76,2003-01-07,2004-06-30
M30007,2004/05,244.02,2004-01-07,2005-06-30
M30007,2005/06,249.73,2005-01-07,2006-06-30
M30007,2006/07,233.2,2006-01-07,2007-06-30
M30007,2007/08,243.37,2007-01-07,2008-06-30
M30007,2008/09,244.68,2008-01-07,2009-06-30
M30007,2009/10,249.3,2009-01-07,2010-06-30
M30007,2010/11,244.44,2010-01-07,2011-06-30
M30007,2011/12,250.74,2011-01-07,2012-06-30
M30007,2012/13,239.97,2012-01-07,2013-06-30
M30007,2013/14,242.11,2013-01-07,2014-06-30
M30007,2014/15,245.46,2014-01-07,2015-06-30
M30007,2015/16,204.76,2015-01-07,2016-06-30
M30007,2016/17,196.49,2016-01-07,2017-06-30
M30008,2001/02,0.75,2001-01-07,2002-06-30
M30008,2002/03,0.8,2002-01-07,2003-06-30
M30008,2003/04,0.83,2003-01-07,2004-06-30
M30008,2004/05,0.85,2004-01-07,2005-06-30
M30008,2005/06,0.87,2005-01-07,2006-06-30
M30008,2006/07,0.9,2006-01-07,2007-06-30
M30008,2007/08,0.99,2007-01-07,2008-06-30
M30008,2008/09,1.04,2008-01-07,2009-06-30
M30008,2009/10,1.06,2009-01-07,2010-06-30
M30008,2010/11,1.04,2010-01-07,2011-06-30
M30008,2011/12,0,2011-01-07,2012-06-30
M30008,2012/13,0,2012-01-07,2013-06-30
M30008,2013/14,0,2013-01-07,2014-06-30
M30008,2014/15,1.04,2014-01-07,2015-06-30
M30008,2015/16,1.09,2015-01-07,2016-06-30
M30008,2016/17,1.1,2016-01-07,2017-06-30
M30010,2001/02,1499.17,2001-01-07,2002-06-30
M30010,2002/03,1583.06,2002-01-07,2003-06-30
M30010,2003/04,1650.08,2003-01-07,2004-06-30
M30010,2004/05,1693.56,2004-01-07,2005-06-30
M30010,2005/06,1733.19,2005-01-07,2006-06-30
M30010,2006/07,0.03,2006-01-07,2007-06-30
M30010,2007/08,0.03,2007-01-07,2008-06-30
M30010,2008/09,0.03,2008-01-07,2009-06-30
M30010,2009/10,0.04,2009-01-07,2010-06-30
M30010,2010/11,0.03,2010-01-07,2011-06-30
M30010,2011/12,0,2011-01-07,2012-06-30
M30010,2012/13,0,2012-01-07,2013-06-30
M30010,2013/14,0,2013-01-07,2014-06-30
M30010,2014/15,0,2014-01-07,2015-06-30
M30010,2015/16,0,2015-01-07,2016-06-30
M30010,2016/17,0,2016-01-07,2017-06-30
M30011,2001/02,0,2001-01-07,2002-06-30
M30011,2002/03,0,2002-01-07,2003-06-30
M30011,2003/04,14194.21,2003-01-07,2004-06-30
M30011,2004/05,0,2004-01-07,2005-06-30
M30011,2005/06,0,2005-01-07,2006-06-30
M30011,2006/07,13922.33,2006-01-07,2007-06-30
M30011,2007/08,14529.49,2007-01-07,2008-06-30
M30011,2008/09,14607.92,2008-01-07,2009-06-30
M30011,2009/10,14883.39,2009-01-07,2010-06-30
M30011,2010/11,14593.08,2010-01-07,2011-06-30
M30011,2011/12,0,2011-01-07,2012-06-30
M30011,2012/13,13988.23,2012-01-07,2013-06-30
M30011,2013/14,14112.73,2013-01-07,2014-06-30
M30011,2014/15,14308.26,2014-01-07,2015-06-30
M30011,2015/16,14919.72,2015-01-07,2016-06-30
M30011,2016/17,15073.11,2016-01-07,2017-06-30
M30012,2001/02,1.03,2001-01-07,2002-06-30
M30012,2002/03,1.08,2002-01-07,2003-06-30
M30012,2003/04,1.13,2003-01-07,2004-06-30
M30012,2004/05,1.16,2004-01-07,2005-06-30
M30012,2005/06,1.19,2005-01-07,2006-06-30
M30012,2006/07,1.22,2006-01-07,2007-06-30
M30012,2007/08,1.34,2007-01-07,2008-06-30
M30012,2008/09,1.41,2008-01-07,2009-06-30
M30012,2009/10,1.44,2009-01-07,2010-06-30
M30012,2010/11,1.41,2010-01-07,2011-06-30
M30012,2011/12,0,2011-01-07,2012-06-30
M30012,2012/13,0,2012-01-07,2013-06-30
M30012,2013/14,0,2013-01-07,2014-06-30
M30012,2014/15,0,2014-01-07,2015-06-30
M30012,2015/16,0,2015-01-07,2016-06-30
M30012,2016/17,0,2016-01-07,2017-06-30
M30013,2001/02,1.03,2001-01-07,2002-06-30
M30013,2002/03,1.08,2002-01-07,2003-06-30
M30013,2003/04,1.13,2003-01-07,2004-06-30
M30013,2004/05,1.16,2004-01-07,2005-06-30
M30013,2005/06,1.19,2005-01-07,2006-06-30
M30013,2006/07,1.22,2006-01-07,2007-06-30
M30013,2007/08,1.34,2007-01-07,2008-06-30
M30013,2008/09,1.41,2008-01-07,2009-06-30
M30013,2009/10,1.44,2009-01-07,2010-06-30
M30013,2010/11,1.41,2010-01-07,2011-06-30
M30013,2011/12,0,2011-01-07,2012-06-30
M30013,2012/13,0,2012-01-07,2013-06-30
M30013,2013/14,0,2013-01-07,2014-06-30
M30013,2014/15,0,2014-01-07,2015-06-30
M30013,2015/16,0,2015-01-07,2016-06-30
M30013,2016/17,0,2016-01-07,2017-06-30
M30014,2001/02,0,2001-01-07,2002-06-30
M30014,2002/03,0,2002-01-07,2003-06-30
M30014,2003/04,802.88,2003-01-07,2004-06-30
M30014,2004/05,824.04,2004-01-07,2005-06-30
M30014,2005/06,843.32,2005-01-07,2006-06-30
M30014,2006/07,728.8,2006-01-07,2007-06-30
M30014,2007/08,1051.43,2007-01-07,2008-06-30
M30014,2008/09,1057.1,2008-01-07,2009-06-30
M30014,2009/10,1309.56,2009-01-07,2010-06-30
M30014,2010/11,1424.39,2010-01-07,2011-06-30
M30014,2011/12,1157.55,2011-01-07,2012-06-30
M30014,2012/13,1107.86,2012-01-07,2013-06-30
M30014,2013/14,1117.72,2013-01-07,2014-06-30
M30014,2014/15,1133.2,2014-01-07,2015-06-30
M30014,2015/16,1075.17,2015-01-07,2016-06-30
M30014,2016/17,1068.02,2016-01-07,2017-06-30
M30015,2001/02,0,2001-01-07,2002-06-30
M30015,2002/03,0,2002-01-07,2003-06-30
M30015,2003/04,750.03,2003-01-07,2004-06-30
M30015,2004/05,0,2004-01-07,2005-06-30
M30015,2005/06,0,2005-01-07,2006-06-30
